hashtag;simplified_id;author_meta_name
http://www.astroawani.com;367;astroawani
http://www.astroawani.com/videos/live;367;astroawani
   / njoiawani  ;367;astroawani
http://www.astroawani.com;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
http://www.powtoon.com/youtube/;2040;aelliceaelliepriclismadikb7699
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
#BuliSiber;701;saimizirajak121
#SCCA2083;701;saimizirajak121
#antibulisiber;701;saimizirajak121
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
#InternetAwesomeParents;1726;GoogleMalaysia
#SaferWithGoogle;1726;GoogleMalaysia
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
#teambuathal;3183;ASAProduction
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AstroAWANI;367;astroawani
#AWANINews;367;astroawani
#NormaBaharu;367;astroawani
#DisiplinMalaysia;367;astroawani
#HapusCOVID19;367;astroawani
#BuletinAWANI;367;astroawani
#AWANI745;367;astroawani
#AmaranScam;2338;MOFMalaysia19
#JanganTertipu;2338;MOFMalaysia19
#JanganJadiMangsa;2338;MOFMalaysia19
#PenipuanKewangan;2338;MOFMalaysia19
#ScamAlert;2338;MOFMalaysia19
#FinancialScam;2338;MOFMalaysia19
#StayAlert;2338;MOFMalaysia19
#DontBeAVictim;2338;MOFMalaysia19
#pengajianAM;2751;fadzilahaliofficialstpmPA
#education;2751;fadzilahaliofficialstpmPA
#STPM2020;2751;fadzilahaliofficialstpmPA
https://www.freemalaysiatoday.com/cat...;185;FreeMalaysiaToday
http://bit.ly/2Qo08ry;185;FreeMalaysiaToday
https://www.freemalaysiatoday.com;185;FreeMalaysiaToday
https://bit.ly/49JJoo5;185;FreeMalaysiaToday
https://bit.ly/2WGITHM;185;FreeMalaysiaToday
https://bit.ly/48zARSW;185;FreeMalaysiaToday
https://bit.ly/48Cq76h;185;FreeMalaysiaToday
https://bit.ly/3uKuQFp;185;FreeMalaysiaToday
https://bit.ly/48vpnQG;185;FreeMalaysiaToday
https://bit.ly/42VyzMX;185;FreeMalaysiaToday
https://bit.ly/42YytEb;185;FreeMalaysiaToday
https://bit.ly/42WrsUj;185;FreeMalaysiaToday
https://bit.ly/49GMbxW;185;FreeMalaysiaToday
http://bit.ly/2YSuV46;185;FreeMalaysiaToday
https://apple.co/2HNH7gZ;185;FreeMalaysiaToday
https://bit.ly/2D2OpNP;185;FreeMalaysiaToday
#FMTNews;185;FreeMalaysiaToday
#Esha;185;FreeMalaysiaToday
#Cyberbully;185;FreeMalaysiaToday
#PleadsGuilty;185;FreeMalaysiaToday
#latest;3472;vanakkammalaysia
#vanakkammalaysia;3472;vanakkammalaysia
#Esha;3472;vanakkammalaysia
#cyberbullyingcase;3472;vanakkammalaysia
#Sathiskumar;3472;vanakkammalaysia
#Shalini;3472;vanakkammalaysia
#charged;3472;vanakkammalaysia
#ShalinifinedRM100;3472;vanakkammalaysia
#trendingnewsmalaysia;3472;vanakkammalaysia
#malaysiatamilnews;3472;vanakkammalaysia
#fyp;3472;vanakkammalaysia
#vmnews;3472;vanakkammalaysia
#foryoupage;3472;vanakkammalaysia
https://bit.ly/4cylRaS;2657;SaravananDecodes
https://whatsapp.com/channel/0029Va9L...;2657;SaravananDecodes
https://t.me/T5TOfficial;2657;SaravananDecodes
   / @saravanandecodes  ;2657;SaravananDecodes
https://bit.ly/35Q3OfJ;2657;SaravananDecodes
https://bit.ly/2SuroLW;2657;SaravananDecodes
  / saravanandecodes  ;2657;SaravananDecodes
  / top5tamilofficial  ;2657;SaravananDecodes
  / saravanandecode  ;2657;SaravananDecodes
   / explorewithsaravanan  ;2657;SaravananDecodes
   / @co.agmusic  ;2657;SaravananDecodes
https://incompetech.com/music/royalty..;2657;SaravananDecodes
   / @myuu  ;2657;SaravananDecodes
   / @vivekabhishek  ;2657;SaravananDecodes
https://creativecommons.org/licenses;2657;SaravananDecodes
#SaravananDecodes;2657;SaravananDecodes
#CrimeStory;2657;SaravananDecodes
#தமிழ்;2657;SaravananDecodes
#Entertainment;2657;SaravananDecodes
#Mysteries;2657;SaravananDecodes
#Top5Tamil;2657;SaravananDecodes
#thriller;2657;SaravananDecodes
http://www.bbc.co.uk/cbbc/topics/anti...;853;cbbc
http://www.bbc.co.uk/cbbc/findoutmore...;853;cbbc
   • CBBC: My Life - I am Leo - Leo's Tips...  ;853;cbbc
http://www.childline.org.uk/;853;cbbc
http://www.bbc.co.uk/cbbc/;853;cbbc
http://www.bbc.co.uk/iplayer/cbbc;853;cbbc
http://bit.ly/SubOasisApp;2315;OasisMentalHealthApplications
  / oasis_app  ;2315;OasisMentalHealthApplications
  / oasisapp  ;2315;OasisMentalHealthApplications
  / oasismentalhealthapp  ;2315;OasisMentalHealthApplications
  / oasismentalhealth  ;2315;OasisMentalHealthApplications
https://www.ted.com/tedx;3120;TEDx
http://au.reachout.com/cyberbullying;2774;ReachoutAU
#mirulaimn;1629;mlstudiosmy
#moraliti;1629;mlstudiosmy
http://bit.ly/2nr8ODX;2618;fox5atlanta
https://www.stopbullying.gov/;410;StopBullyingGov
#ngo;2509;MyKampusRadioPodcasts
#cyberbullying;2509;MyKampusRadioPodcasts
   • Trend buli siber dalam kalangan orang...  ;2509;MyKampusRadioPodcasts
   • Lelaki atau perempuan yang banyak cyb...  ;2509;MyKampusRadioPodcasts
   • Politik makeup di kampus  ;2509;MyKampusRadioPodcasts
   • Lelaki atau perempuan yang banyak cyb...  ;2509;MyKampusRadioPodcasts
http://www.powtoon.com/youtube/;560;umifarahchannel5700
https://linktr.ee/jomchannel;1487;JomChannel
#AnwarIbrahim;1487;JomChannel
#NancyShukri;1487;JomChannel
#MCMC;1487;JomChannel
#RentasanBerita;1487;JomChannel
#RakyatMemerhati;1487;JomChannel
#JomChannel;1487;JomChannel
http://www.childline.org.uk/onlinebul...;628;childline
https://www.childline.org.uk/get-support;628;childline
#teambuathal;3183;ASAProduction
   • Rapuh Instrument Seruling Verson  ;3183;ASAProduction
   • Video  ;3183;ASAProduction
#teambuathal;3183;ASAProduction
#tbh;3183;ASAProduction
#asaproduction;3183;ASAProduction
#buli;3183;ASAProduction
#asrama;3183;ASAProduction
#saynotobully;3183;ASAProduction
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
#HentikanPembulianSiber;1352;pagoheduhub
#JadilahPenggunaInternetBijak;1352;pagoheduhub
#SayNoToCyberBully;1352;pagoheduhub
#AWANInews;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
#DidikTV;1312;ntv7MALAYSIAOfficial
#Kaunseling2022;1312;ntv7MALAYSIAOfficial
  / buletintv9  ;472;BuletinTV9
  / buletintv9  ;472;BuletinTV9
  / buletintv9  ;472;BuletinTV9
#BeritaAnda;472;BuletinTV9
#BuletinTV9;472;BuletinTV9
#JanjiHappy;472;BuletinTV9
  / buletintv3official  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://www.buletintv3.my;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://t.me/BuletinTV3Official;214;BuletinTV3
https://bit.ly/3SZnJ5L;214;BuletinTV3
#BuletinTV3;214;BuletinTV3
#TV3;214;BuletinTV3
#BuletinPagi;214;BuletinTV3
http://www.powtoon.com/youtube/;2908;NORNOR-ng2bo
http://www.powtoon.com/youtube/;1978;adibfahmibinhalim2919
http://www.powtoon.com/youtube/;1299;faiqdanial9955
http://www.powtoon.com/youtube/;2458;najihatulhusna6871
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
https://www.hmetro.com.my/mutakhir/20...;178;hmetromy
#HMETRO;178;hmetromy
#METROTV;178;hmetromy
http://www.hmetro.com.my;178;hmetromy
   / myra lamb  ;2524;
#bulisiber;2194;RaisyahIbrahim
#jenayahbulisiber;2194;RaisyahIbrahim
#stopbulying;2194;RaisyahIbrahim
#bullysiber;2194;RaisyahIbrahim
#mangsabulisiber;2194;RaisyahIbrahim
#caramengatasi;2194;RaisyahIbrahim
#janganjadipembulisiber;2194;RaisyahIbrahim
#kesankepadamangsabulisiber;2194;RaisyahIbrahim
#murgyatno;1706;MURGYATNO
#medsos;1706;MURGYATNO
#cyberbullyingawareness;1706;MURGYATNO
http://www.powtoon.com/youtube/;2340;serasot87
https://tinyurl.com/4wx5zudz;2954;thestaronline
https://thestartv.com/c/news;2954;thestaronline
https://cutt.ly/TheStar;2954;thestaronline
https://fb.com/TheStarOnline;2954;thestaronline
https://www.wm.edu/news/stories/2020/...;1854;williamandmary
http://www.powtoon.com/youtube/;2318;zaliah8560
#DialogAnakMuda;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
#ENDviolence;82;unicefmalaysia
#KidsTakeover;82;unicefmalaysia
https://children4change.unicef.my/kin...;82;unicefmalaysia
https://www.kaspersky.com/safe-kids;939;Kaspersky
#KasperskyLab;939;Kaspersky
#CyberBullying;939;Kaspersky
#cybersecurity;939;Kaspersky
#ITsecurity;939;Kaspersky
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / buletintv3official  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://www.buletintv3.my;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://t.me/BuletinTV3Official;214;BuletinTV3
https://bit.ly/3SZnJ5L;214;BuletinTV3
#BuletinTV3;214;BuletinTV3
#BuletinUtama;214;BuletinTV3
#BU;214;BuletinTV3
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
https://www.hmetro.com.my/mutakhir/20...;178;hmetromy
#HMETRO;178;hmetromy
#METROTV;178;hmetromy
http://www.hmetro.com.my;178;hmetromy
  / harianmetro  ;178;hmetromy
  / hmetromy  ;178;hmetromy
  / hmetromy  ;178;hmetromy
   • LIVE: Sidang Dewan Rakyat, Isnin 27 N...  ;566;kinitv
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
http://ted.com/tedx;3120;TEDx
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
#BuletinBernama;2225;bernamatv502
#digitalbernamatv;2225;bernamatv502
#mrsmalaysiawordl;2225;bernamatv502
#shalinidevi;2225;bernamatv502
   / myra lamb  ;2524;
https://www.hmetro.com.my/mutakhir/20...;2524;
#Pengamal;2524;
#undang;2524;
#undang;2524;
#mahu;2524;
#buli;2524;
#siber;2524;
#diklasifikasikan;2524;
#sebagai;2524;
#jenayah;2524;
#SisiTVParlimen;367;astroawani
#AWANInews;367;astroawani
#DewanRakyat;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
#MalaysiaHariIni;716;tv3malaysia
#MHI2024;716;tv3malaysia
#MalaysiaHariIni2024;716;tv3malaysia
http://www.tonton.com.my;716;tv3malaysia
   / tv3malaysiaofficial  ;716;tv3malaysia
   • Video  ;226;myumcares
   • Example of Workplace Bullying  ;226;myumcares
   • Joker Sad Story (Kina - Can we Kiss F...  ;226;myumcares
   • Positive Peer Influences  ;226;myumcares
  / myumcares  ;226;myumcares
  / myumcares  ;226;myumcares
  / myumcares  ;226;myumcares
#UMCares;226;myumcares
#UNIVERSITIMALAYA;226;myumcares
#COMMUNITYENGAGEMENT;226;myumcares
#cyberbullying;2518;FaizNajibMusicOfficial
#latest;3472;vanakkammalaysia
#vanakkammalaysia;3472;vanakkammalaysia
#35yearoldwoman;3472;vanakkammalaysia
#arrested;3472;vanakkammalaysia
#cyberbullying;3472;vanakkammalaysia
#Esha;3472;vanakkammalaysia
#trendingnewsmalaysia;3472;vanakkammalaysia
#malaysiatamilnews;3472;vanakkammalaysia
#fyp;3472;vanakkammalaysia
#vmnews;3472;vanakkammalaysia
#foryoupage;3472;vanakkammalaysia
#malaysiagazette;57;malaysiagazetteofficial
#mgtv;57;malaysiagazetteofficial
http://wasap.my/60164348006/PRSSpeake...;652;kelabprsusas1864
http://wasap.my/601121502906/PRSSpeak...;652;kelabprsusas1864
#AstroSeithigal;2861;astroulagam
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
#BuletinBernama;2225;bernamatv502
#digitalbernamatv;2225;bernamatv502
#bulisiber;2225;bernamatv502
#esha;2225;bernamatv502
  / 381665291205214  ;566;kinitv
http://www.powtoon.com/youtube/;752;firdausfaiz6731
#artismalaysia;1345;jokermelayu
#cyberjaya;1345;jokermelayu
#jokermelayu;1345;jokermelayu
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
http://www.powtoon.com/youtube/;2401;arifanajuwa5983
http://www.powtoon.com/youtube/;3212;mohammaddaniel4786
http://bit.ly/1lOjX9C;3363;WMUR
http://www.wmur.com;3363;WMUR
  / wmur9  ;3363;WMUR
  / wmur9  ;3363;WMUR
  / wmur9  ;3363;WMUR
http://www.powtoon.com/youtube/;2922;nursyazana6184
#MalaysiaHariIni;716;tv3malaysia
#MHI2024;716;tv3malaysia
#MalaysiaHariIni2024;716;tv3malaysia
http://www.tonton.com.my;716;tv3malaysia
http://www.fbi.gov/losangeles/news-an...;2940;fbi
https://www.kruselaw.ca/lp/city-crimi...;1906;KruseLaw
https://www.kruselaw.ca/;1906;KruseLaw
https://www.kruselaw.ca/blog;1906;KruseLaw
https://www.kruselaw.ca/;1906;KruseLaw
http://bit.ly/CBCSubscribe;381;CBC
http://bit.ly/CBCFullShows;381;CBC
http://bit.ly/CBCTwitter;381;CBC
http://bit.ly/CBCFacebook;381;CBC
http://bit.ly/CBCInstagram;381;CBC
   / cbctv  ;381;CBC
http://www.uniteagainstabuse.my;82;unicefmalaysia
http://rageagainstbullying.com;1231;rageonlinetv
http://RAGEAgainstBullying.com;1231;rageonlinetv
   • Uploads from Woohoo Storytime  ;1385;WoohooStorytime
   • Don't Stay Up Late, Roys Bedoys! - Re...  ;1385;WoohooStorytime
   / @foxla  ;992;Foxla
https://www.foxla.com/live;992;Foxla
https://bit.ly/3t2xQqc;992;Foxla
https://bit.ly/3cbbFXX;992;Foxla
https://bit.ly/38kakg8;992;Foxla
https://bit.ly/30qtxso;992;Foxla
https://www.foxla.com/apps;992;Foxla
https://www.foxla.com/apps;992;Foxla
  / fox11la  ;992;Foxla
  / foxla  ;992;Foxla
  / foxla  ;992;Foxla
https://www.foxla.com/email;992;Foxla
  / buletintv3official  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://www.buletintv3.my;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://t.me/BuletinTV3Official;214;BuletinTV3
#BuletinTV3;214;BuletinTV3
#Buletin130;214;BuletinTV3
#B130;214;BuletinTV3
#KlikDenganBijak;2231;pusatekonomidigitalpedikgb9857
#MalaysiaICTVolunteer;2231;pusatekonomidigitalpedikgb9857
#BicaraKDB;2231;pusatekonomidigitalpedikgb9857
#MCMC;2231;pusatekonomidigitalpedikgb9857
#RisikoDalamTalian;2231;pusatekonomidigitalpedikgb9857
#tidakpastijangankongsi;2231;pusatekonomidigitalpedikgb9857
#DialogAnakMuda;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
#HERO;3176;herokomunitidpm4a648
https://vt.tiktok.com/ZSJmHtuKs/;3176;herokomunitidpm4a648
  / channel  ;3176;herokomunitidpm4a648
#DialogAnakMuda;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
#kempenkesedaranpencegahanbulisiberdalamkalanganmasyarakat;1692;Yushahira
#kempenkesedaranpencegahanbulisiber;1692;Yushahira
#kempenpencegahanbulisiber;1692;Yushahira
#hentikanbulisiber;1692;Yushahira
#buli;1692;Yushahira
#siber;1692;Yushahira
#bulisiber;1692;Yushahira
#stopcyberbullying;1692;Yushahira
#stop;1692;Yushahira
#cyberbullying;1692;Yushahira
#stopbullying;1692;Yushahira
#AyuhMalaysiahentikanbulisiber;1692;Yushahira
#fyp;1692;Yushahira
#ukm;1692;Yushahira
#Malaysia;1692;Yushahira
#globalisasi;1692;Yushahira
#bodyshaming;1692;Yushahira
#tiktok;1692;Yushahira
#international;1692;Yushahira
#fyp;1692;Yushahira
#covid19;1692;Yushahira
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
https://berita.rtm.gov.my;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
   / beritartmbes  ;2630;BeritaRTMBES
   / saluranberitartm123  ;2630;BeritaRTMBES
  / beritartm  ;2630;BeritaRTMBES
#malaysiaictvolunteer2023;263;PEDiMuziumTelegraf
#pedimuziumtelegraf;263;PEDiMuziumTelegraf
#mcmc;263;PEDiMuziumTelegraf
#klikdenganbijak;263;PEDiMuziumTelegraf
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
  / buletintv3official  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://www.buletintv3.my;214;BuletinTV3
  / buletintv3  ;214;BuletinTV3
https://t.me/BuletinTV3Official;214;BuletinTV3
#BuletinTV3;214;BuletinTV3
#BuletinUtama;214;BuletinTV3
#BU;214;BuletinTV3
#DialogAnakMuda;367;astroawani
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
https://www.hmetro.com.my/mutakhir/20...;178;hmetromy
#HMETRO;178;hmetromy
#METROTV;178;hmetromy
http://www.hmetro.com.my;178;hmetromy
https://www.hmetro.com.my/utama/2021/...;288;Zoolzarizi
#kakibulisiber;288;Zoolzarizi
https://www.youtube.com/c/astroawani?...;367;astroawani
http://grid.astroawani.com;367;astroawani
https://www.astroawani.com/video-terkini;367;astroawani
  / astroawani  ;367;astroawani
  / 501awani  ;367;astroawani
  / 501awani  ;367;astroawani
https://t.me/astroawani;367;astroawani
#AWANInews;367;astroawani
https://www.freemalaysiatoday.com/cat...;185;FreeMalaysiaToday
http://bit.ly/2Qo08ry;185;FreeMalaysiaToday
https://www.freemalaysiatoday.com;185;FreeMalaysiaToday
https://bit.ly/49JJoo5;185;FreeMalaysiaToday
https://bit.ly/2WGITHM;185;FreeMalaysiaToday
https://bit.ly/48zARSW;185;FreeMalaysiaToday
https://bit.ly/48Cq76h;185;FreeMalaysiaToday
https://bit.ly/3uKuQFp;185;FreeMalaysiaToday
https://bit.ly/48vpnQG;185;FreeMalaysiaToday
https://bit.ly/42VyzMX;185;FreeMalaysiaToday
https://bit.ly/42YytEb;185;FreeMalaysiaToday
https://bit.ly/42WrsUj;185;FreeMalaysiaToday
https://bit.ly/49GMbxW;185;FreeMalaysiaToday
http://bit.ly/2YSuV46;185;FreeMalaysiaToday
https://apple.co/2HNH7gZ;185;FreeMalaysiaToday
https://bit.ly/2D2OpNP;185;FreeMalaysiaToday
#FMTNews;185;FreeMalaysiaToday
#BSathiskumar;185;FreeMalaysiaToday
#Cyberbully;185;FreeMalaysiaToday
#Heartbroken;3472;vanakkammalaysia
#mother;3472;vanakkammalaysia
#sister;3472;vanakkammalaysia
#seek;3472;vanakkammalaysia
#justice;3472;vanakkammalaysia
#Esha;3472;vanakkammalaysia
#latest;3472;vanakkammalaysia
#vanakkammalaysia;3472;vanakkammalaysia
#cyberbullying;3472;vanakkammalaysia
#enough;3472;vanakkammalaysia
#cantafford;3472;vanakkammalaysia
#loss;3472;vanakkammalaysia
#like;3472;vanakkammalaysia
#Esha;3472;vanakkammalaysia
#trendingnewsmalaysia;3472;vanakkammalaysia
#malaysiatamilnews;3472;vanakkammalaysia
#fyp;3472;vanakkammalaysia
#vmnews;3472;vanakkammalaysia
#foryoupage;3472;vanakkammalaysia
http://bit.ly/AJSubscribe;1329;aljazeeraenglish
http://bit.ly/AJSubscribe;1329;aljazeeraenglish
  / aljazeera  ;1329;aljazeeraenglish
https://instagram.com/aljazeera/?ref=..;1329;aljazeeraenglish
  / ajenglish  ;1329;aljazeeraenglish
http://www.aljazeera.com/;1329;aljazeeraenglish
https://plus.google.com/+aljazeera/posts;1329;aljazeeraenglish
http://www.abcactionnews.com/#ixzz2k0...;1122;abcactionnews
https://www.wusa9.com/article/news/lo...;2221;WUSA9news
http://rottenmangopodcast.com;66;rottenmangopod
https://open.spotify.com/show/5jZ9hN1...;66;rottenmangopod
https://podcasts.apple.com/us/podcast...;66;rottenmangopod
https://fanjoy.co/collections/stephan...;66;rottenmangopod
https://www.behance.net/jieyang18;66;rottenmangopod
#rottenmango;66;rottenmangopod
#podcast;66;rottenmangopod
http://www.antibullyingpro.com;1989;antibullyingpro
  / antibullyingpro  ;1989;antibullyingpro
  / antibullyingpro  ;1989;antibullyingpro
  / antibullyingpro  ;1989;antibullyingpro
#FoxNews;1879;FoxNews
https://bit.ly/2vaBUvAS;1879;FoxNews
http://video.foxnews.com;1879;FoxNews
http://www.foxnewsgo.com/;1879;FoxNews
http://video.foxnews.com/playlist/lon...;1879;FoxNews
http://video.foxnews.com/playlist/lon...;1879;FoxNews
https://video.foxnews.com/playlist/on...;1879;FoxNews
http://video.foxnews.com/playlist/lon...;1879;FoxNews
http://video.foxnews.com/playlist/lon...;1879;FoxNews
http://video.foxnews.com/playlist/lon...;1879;FoxNews
http://video.foxnews.com/playlist/lon...;1879;FoxNews
  / foxnews  ;1879;FoxNews
  / foxnews  ;1879;FoxNews
  / foxnews  ;1879;FoxNews
http://hollywoodrecs.co/SelenaGomez/V...;1421;SelenaGomezVEVO
https://smarturl.it/sgtsa2;1421;SelenaGomezVEVO
